"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","layover","pattern_id","pickup_type","drop_off_type","shape_dist_traveled","timepoint"
"701262","09:17:00","09:17:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701264","11:27:00","11:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701266","13:38:00","13:38:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701268","15:47:00","15:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701270","17:58:00","17:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701272","20:09:00","20:09:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701274","22:26:00","22:26:00","02507","16","101 EmX EUGENE STATION","False","25553","","","","1"
"701301","07:12:00","07:12:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701303","09:27:00","09:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701305","11:36:00","11:36:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701307","13:48:00","13:48:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701309","15:57:00","15:57:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701311","18:08:00","18:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701313","20:25:00","20:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701315","08:28:00","08:28:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701317","10:36:00","10:36:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701319","12:47:00","12:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701321","14:58:00","14:58:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701323","17:07:00","17:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701325","19:15:00","19:15:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701327","21:26:00","21:26:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701422","07:37:00","07:37:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701424","09:47:00","09:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701426","11:56:00","11:56:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701428","14:08:00","14:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701430","16:17:00","16:17:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701432","18:27:00","18:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701434","20:40:00","20:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701436","22:55:00","22:55:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701438","08:38:00","08:38:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701440","10:47:00","10:47:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701442","12:57:00","12:57:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701444","15:08:00","15:08:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701446","17:17:00","17:17:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701448","19:25:00","19:25:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701450","21:40:00","21:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701492","08:48:00","08:48:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701494","10:56:00","10:56:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701496","13:07:00","13:07:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701498","15:18:00","15:18:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701500","17:27:00","17:27:00","02507","16","101 EmX EUGENE STATION","False","25555","","","","1"
"701502","19:40:00","19:40:00","02507","28","101 EmX EUGENE STATION","False","25556","","","","1"
"701504","21:56:00","21:56:00","02507","16","101 EmX EUGENE STATION","False","25553","","","","1"
"702485","07:26:00","07:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702487","09:40:00","09:40:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702489","11:56:00","11:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702491","14:11:00","14:11:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702493","16:26:00","16:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702495","18:41:00","18:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702497","20:54:00","20:54:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702498","07:10:00","07:10:00","02507","16","101 EmX EUGENE STATION","False","25651","","","","1"
"702500","09:25:00","09:25:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702502","11:40:00","11:40:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702504","13:56:00","13:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702506","16:11:00","16:11:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702508","18:26:00","18:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702510","20:39:00","20:39:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702512","22:53:00","22:53:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702544","08:24:00","08:24:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702546","10:40:00","10:40:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702548","12:56:00","12:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702550","15:11:00","15:11:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702552","17:26:00","17:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702554","19:40:00","19:40:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702556","21:54:00","21:54:00","02507","16","101 EmX EUGENE STATION","False","25654","","","","1"
"702625","07:40:00","07:40:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702627","09:55:00","09:55:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702629","12:11:00","12:11:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702631","14:26:00","14:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702633","16:41:00","16:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702635","18:55:00","18:55:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702637","21:09:00","21:09:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702639","23:23:00","23:23:00","02507","16","101 EmX EUGENE STATION","False","25654","","","","1"
"702694","08:39:00","08:39:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702696","10:55:00","10:55:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702698","13:11:00","13:11:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702700","15:26:00","15:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702702","17:41:00","17:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702704","19:55:00","19:55:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702706","22:09:00","22:09:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702756","07:56:00","07:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702758","10:10:00","10:10:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702760","12:26:00","12:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702762","14:41:00","14:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702764","16:56:00","16:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702766","19:10:00","19:10:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702768","21:24:00","21:24:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702792","08:54:00","08:54:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702794","11:10:00","11:10:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702796","13:26:00","13:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702798","15:41:00","15:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702800","17:56:00","17:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702802","20:09:00","20:09:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702804","22:24:00","22:24:00","02507","16","101 EmX EUGENE STATION","False","25654","","","","1"
"702806","08:08:00","08:08:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702808","10:25:00","10:25:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702810","12:41:00","12:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702812","14:56:00","14:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702814","17:11:00","17:11:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702816","19:25:00","19:25:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702818","21:39:00","21:39:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702822","09:09:00","09:09:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702824","11:25:00","11:25:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702826","13:41:00","13:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702828","15:56:00","15:56:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"702830","18:11:00","18:11:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"702832","20:24:00","20:24:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"703482","08:10:00","08:10:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"703484","10:10:00","10:10:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
"703486","12:26:00","12:26:00","02507","16","101 EmX EUGENE STATION","False","25655","","","","1"
"703488","14:41:00","14:41:00","02507","28","101 EmX EUGENE STATION","False","25656","","","","1"
